orig_row_rec,temp_coll_data,comp_key_coll_data,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,WB.shehia_edited,include,Year,month,month_year,Date.new,Date_ed,month_survey_order,Visit,Shname,Wbname_orig,Wbname_ed,Wbtype,Wbtype_Fiona,Wbadapt_Steffi,wbtype_ed,wbtype_fin,georef_notes,Wbtype2,Wbtype2_Fiona,Wbtype2_Steffi,Wbtype2_ed,Ricecombined_Steffi,lat-long-edited,latitude,longitude,latitude.mean,longitude.mean,Lati_DD,Longi_DD,Lati_xls,Longi_xls,Lati_orig,Longi_orig,NotesGPS,site_dry,site_dry_ed,Village,time_sampling/time_in,time_sampling/time_out,time_in,time_out,mins_coll,ed_mins_coll,duration,M_time_note,snail_sp_coll_notesM,snail_sp_coll_ed,snail_sp_collected,no_collected,Bulinusspp_Steffi,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_other_snail,pres_non_bulinids,Notessnail,notes_snails_M,Infsnails,Infsnails_no,Dateshed_new,Dateshed,Notesshed,Numberofcollectors,C1,C2,Notescoll,Alti,W_chem_notes_M,TDS,Temp,PH,Cond,Sal,Oxy,Flow_m/s,Flow_ed,Depth_m,Depth_ed,Wlevel,Wlevel_ed,Seas,Season,mud,sand,gravel,rock,concrete,peat,roots,Notessub,cow,sheep,goat,pig,horse,donkey,camel,Monkey,Ungu,carnivore,waterbird,Othwildan,Noteswian,Lilies,rushes,rice,waterhyacinth,macrophyteweed,palmfronds,sedge,grass,Polygonum,none,Otherveg,Notesveg,Dishes,bathing,Clothes,Carbike,Collectingwater,fording,swimmingplaying,fishing,Ricecult,otherfarming,sanitation,ablution,Otheract,Noteswact,niclo_order,niclo_visit,Date_appl_ed,Date_appl_new,date_application,sprayed_but_no_bul,sprayed_when_Bul_pres,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,N_Duration,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip,tot.2011_1st.year,tot.2011_9.12.year,tot.2011_Adult,inf.2011_1st.year,inf.2011_9.12.year,inf.2011_Adult,prev.2011_1st.year,prev.2011_9.12.year,prev.2011_Adult,tot.2012_1st.year,tot.2012_9.12.year,tot.2012_Adult,inf.2012_1st.year,inf.2012_9.12.year,inf.2012_Adult,prev.2012_1st.year,prev.2012_9.12.year,prev.2012_Adult,tot.2013_1st.year,tot.2013_9.12.year,tot.2013_Adult,inf.2013_1st.year,inf.2013_9.12.year,inf.2013_Adult,prev.2013_1st.year,prev.2013_9.12.year,prev.2013_Adult,tot.2014_1st.year,tot.2014_9.12.year,tot.2014_Adult,inf.2014_1st.year,inf.2014_9.12.year,inf.2014_Adult,prev.2014_1st.year,prev.2014_9.12.year,prev.2014_Adult,tot.2015_1st.year,tot.2015_9.12.year,tot.2015_Adult,inf.2015_1st.year,inf.2015_9.12.year,inf.2015_Adult,prev.2015_1st.year,prev.2015_9.12.year,prev.2015_Adult,tot.2016_1st.year,tot.2016_9.12.year,tot.2016_Adult,inf.2016_1st.year,inf.2016_9.12.year,inf.2016_Adult,prev.2016_1st.year,prev.2016_9.12.year,prev.2016_Adult,tot.2017_1st.year,tot.2017_9.12.year,tot.2017_Adult,inf.2017_1st.year,inf.2017_9.12.year,inf.2017_Adult,prev.2017_1st.year,prev.2017_9.12.year,prev.2017_Adult,TOT.ALL,INF.ALL,prev.2017.all,TOT.2017,INF.2017,prev.2016.all,TOT.2016,INF.2016,prev.2015.all,TOT.2015,INF.2015,prev.2014.all,TOT.2014,INF.2014,prev.2013.all,TOT.2013,INF.2013,prev.2012.all,TOT.2012,INF.2012
3034,,Kianga Darajani_20.01.2014,Kianga Darajani,384808,Unguja,KIANGA,,,2014,1,1_2014,20.01.2014,20/01/2014,19,4,KIANGA,KIANGA DARAJANI,KIANGA DARAJANI,RIVER,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,y,,,-6.137855,39.25361833,-6.15447,39.2538,S 06 09. 268,039 15. 228,06°09.268,039°15.228,,,,NO,10:21 AM,10:36 AM,10:21:00,10:36:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,Wahida,Juma Issa,,63,,0.0,28.0,8.3,135.0,0.0,66.0,<0.5m/s,1,<0.5,1,Low,2,High,Dry,1,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3033,,Kianga Darajani_01.08.2013,Kianga Darajani,384808,Unguja,KIANGA,,,2013,8,8_2013,01.08.2013,01/08/2013,15,3,KIANGA,KIANGA DARAJANI,KIANGA DARAJANI,RIVER,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,y,,,-6.137855,39.25361833,-6.19018,39.37102,S 06 11. 411,039 22. 261,S06°11.411,E039°22.261,,,,YES,12:12 PM,12:27 PM,12:12:00,12:27:00,00:15:00,00:15:00,15,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,4,Juma Isaa,Kinole,,,,140.0,25.9,8.4,0.0,0.0,70.0,0.5-1m/s,2,>1,3,Normal,3,High,Dry,0,0,1,1,1,0,0,,1,0,1,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,0,1,0,0,0,1,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3032,,Kianga Darajani_29.11.2012,Kianga Darajani,384808,Unguja,KIANGA,,,2012,11,11_2012,29.11.2012,29/11/2012,9,2,KIANGA,KIANGA DARAJANI,KIANGA DARAJANI,RIVER,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,y,,,-6.137855,39.25361833,-6.15447,39.2538,S 06 09. 268,039 15. 228,06°09.268,039°15.228,,,,YES,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No snail found,,,,,,,0,,,,,,,27.4,8.9,129.0,0.0,65.0,>1m/s,3,>1,3,Normal,3,High,Rainy,0,1,0,0,1,0,0,,1,0,1,0,0,0,0,0,0,0,1,1,,1,0,0,0,1,0,0,1,0,0,0,,0,1,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,0,"No snails, water flooded",,305.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3031,,Kianga Darajani_25.06.2012,Kianga Darajani,384808,Unguja,KIANGA,,,2012,6,6_2012,25.06.2012,25/06/2012,4,1,KIANGA,KIANGA DARAJANI,KIANGA DARAJANI,RIVER,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,y,,,-6.137855,39.25361833,-6.15447,39.2538,S 06 09. 268,039 15. 228,06°09.268,039°15.228,,,,YES,12.42,12.52,10:04:48,12:28:48,02:24:00,00:10:00,10,mismatch time sampling/time in- error in excel transformation,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,6,Haji,Juma Issa,,185,,,28.7,8.6,131.0,0.0,67.0,0.5-1m/s,2,<0.5,1,Normal,3,High,Dry,1,1,0,0,1,0,1,,1,0,1,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,1,0,1,0,0,1,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,0,,,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3030,,Hanjir_22.02.2017,Hanjir,498852,Unguja,KIANGA,,,2017,2,2_2017,22.02.2017,22/02/2017,53,8,KIANGA,HANJIR,HANJIR,STREAM,,STREAM,stream,stream,clearly stream,permanent,,temporary,temporary,0,,-6.12847,39.25148,-6.1285,39.251464,-6.12847,39.25148,S 06 07. 708,039 15. 089,S-06°07.708,E-039°15.089,,,,YES,11:20,11:35,11:20:00,11:35:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,2,Kinole,Mtumweni,,47,,0.0,30.8,7.4,98.0,7.4,48.0,0.5-1m/s,2,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,1,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,1,0,1,0,0,1,,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3029,,Hanjir_23.11.2016,Hanjir,498852,Unguja,KIANGA,,,2016,11,11_2016,23.11.2016,23/11/2016,50,7,KIANGA,HANJIR,HANJIR,RIVER,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,,-6.12847,39.25145,-6.1285,39.251464,-6.12847,39.25145,S 06 07. 708,039 15. 087,S-06°07.708,E-039°15.087,,,,YES,11:50,12:05,11:50:00,12:05:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No snail found,,,,,,,2,Kinole,Mtumweni,,42,,0.0,28.2,7.2,101.0,0.0,51.0,>1m/s,3,<0.5,1,Normal,3,High,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,1,1,0,0,0,0,1,0,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3028,,Hanjir_29.08.2016,Hanjir,498852,Unguja,KIANGA,,,2016,8,8_2016,29.08.2016,29/08/2016,47,6,KIANGA,HANJIR,HANJIR,RIVER,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,,-6.12852,39.25147,-6.1285,39.251464,-6.12852,39.25147,S 06 07. 711,039 15. 088,S-06°07.711,E-039°15.088,,,,YES,10:30,10:45,10:30:00,10:45:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,Mtumweni,Kinole,,50,,0.0,27.8,6.8,108.0,0.0,53.0,0.5-1m/s,2,<0.5,1,Normal,3,High,Dry,1,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,0,0,1,0,0,1,,0,0,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,128.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3027,,Hanjir_03.03.2016,Hanjir,498852,Unguja,KIANGA,,,2016,3,3_2016,03.03.2016,03/03/2016,44,5,KIANGA,HANJIR,HANJIR,RIVER,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,y,,,-6.1285,39.251464,-6.1311,39.25097,S 06 07. 866,039 15. 058,S-06°07.866,E-039°15.058,,,,YES,11:20,11:25,11:20:00,11:25:00,00:05:00,00:05:00,5,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,2,Mtumweni,Wahida,,46,,0.0,31.0,7.0,116.0,0.0,57.0,still,0,<0.5,1,Normal,3,Low,Dry,0,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,0,0,1,0,0,1,,0,0,0,1,1,0,1,1,0,1,0,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,225.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3026,,Hanjir_21.09.2015,Hanjir,498852,Unguja,KIANGA,,,2015,9,9_2015,21.09.2015,21/09/2015,38,4,KIANGA,HANJIR,HANJIR,RIVER,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,y,,,-6.1285,39.251464,-6.15775,39.20552,S 06 09. 465,039 12. 331,06°09.465,039°12.331,,,,YES,10:40,10:55,10:40:00,10:55:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,,,,,,,2,Kinole,Mtumweni,,24,,0.0,26.0,7.4,92.0,0.0,45.0,<0.5m/s,1,<0.5,1,Low,2,Low,Rainy,1,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,1,0,1,0,0,1,,0,0,0,1,1,0,0,1,0,1,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3025,,Hanjir_15.04.2015,Hanjir,498852,Unguja,KIANGA,,,2015,4,4_2015,15.04.2015,15/04/2015,33,3,KIANGA,HANJIR,HANJIR,STREAM,stream,STREAM,stream,stream,,permanent,perm,temporary,temporary,0,,-6.12852,39.25147,-6.1285,39.251464,-6.12852,39.25147,S 06 07. 711,039 15. 088,06°07.711,039°15.088,,,,YES,10:35,10:50,10:35:00,10:50:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,,,,,,,2,Juma Isaa,Wahida,,59,,0.0,29.0,7.2,103.0,0.0,52.0,0.5-1m/s,2,0.5-1,2,Low,2,High,Rainy,0,1,0,0,0,0,1,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,1,0,0,1,0,0,,0,1,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,134.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3024,,Hanjir_04.12.2014,Hanjir,498852,Unguja,KIANGA,,,2014,12,12_2014,04.12.2014,04/12/2014,29,2,KIANGA,KWA HANJIR,HANJIR,STREAM,pond,STREAM,stream,stream,,temporary,temp,temporary,temporary,0,,-6.12852,39.25145,-6.1285,39.251464,-6.12852,39.25145,S 06 07. 711,039 15. 087,06°07.711,039°15.087,,,,YES,10:45,11:00,10:45:00,11:00:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,,,,,,,2,Juma Isaa,Mtumweni,,,,0.0,31.6,9.4,101.0,0.0,52.0,<0.5m/s,1,0.5-1,2,Normal,3,High,Rainy,1,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,1,,1,1,0,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3023,,Hanjir_13.08.2014,Hanjir,498852,Unguja,KIANGA,,,2014,8,8_2014,13.08.2014,13/08/2014,25,1,KIANGA,KWA HANJIRI,HANJIR,STREAM,pond,STREAM,stream,stream,,temporary,temp,temporary,temporary,0,y,,,-6.1285,39.251464,-6.13102,39.25098,S 06 07. 861,039 15. 059,06°07.861,039°15.059,,,,YES,09:55,10:10,09:55:00,10:10:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,Mtumweni,Juma Issa,,,,0.0,26.4,10.8,103.0,0.0,54.0,0.5-1m/s,2,0.5-1,2,Normal,3,High,Dry,0,1,0,0,0,0,0,,1,0,1,0,0,0,1,0,0,0,0,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,4,,,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,96,47,4,10,1,4.4,10.4,2.1,NA,103,50,NA,5,1,NA,4.9,2,NA,109,49,NA,1,0,NA,0.9,0,NA,117,50,NA,9,0,NA,7.7,0,NA,111,50,NA,6,1,NA,5.4,2,105,105,50,4,7,0,3.8,6.7,0,1127,47,6.918238994,260,11,4.347826087,161,7,5.389221557,161,7,0.632911392,158,1,3.921568627,153,6,6.41025641,234,15
3022,,Ziwa Jike_13.02.2017,Ziwa Jike,498934,Unguja,KANDWI,,,2017,2,2_2017,13.02.2017,13/02/2017,53,6,KANDWI,ZIWA JIKE,ZIWA JIKE,POND,,POND,pond,pond,,temporary,,temporary,temporary,0,,,,NA,NA,,,,,,,,,,YES,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,93,40,3,2,1,7.7,2.2,2.5,NA,55,43,NA,4,0,NA,7.3,0,NA,75,50,NA,1,3,NA,1.3,6,NA,113,50,NA,5,1,NA,4.4,2,NA,115,50,NA,10,0,NA,8.7,0,77,91,50,3,2,0,3.9,2.2,0,943,39,3.472222222,218,5,6.060606061,165,10,3.680981595,165,10,3.2,125,4,4.081632653,98,4,3.488372093,172,6
3021,,Ziwa Jike_16.11.2016,Ziwa Jike,498934,Unguja,KANDWI,,,2016,11,11_2016,16.11.2016,16/11/2016,50,5,KANDWI,ZIWA JIKE,ZIWA JIKE,DAM,pond,POND,pond,pond,,temporary,temp,temporary,temporary,0,,,,NA,NA,,,,,,,,,,YES,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,93,40,3,2,1,7.7,2.2,2.5,NA,55,43,NA,4,0,NA,7.3,0,NA,75,50,NA,1,3,NA,1.3,6,NA,113,50,NA,5,1,NA,4.4,2,NA,115,50,NA,10,0,NA,8.7,0,77,91,50,3,2,0,3.9,2.2,0,943,39,3.472222222,218,5,6.060606061,165,10,3.680981595,165,10,3.2,125,4,4.081632653,98,4,3.488372093,172,6
3020,,Ziwa Jike_20.07.2016,Ziwa Jike,498934,Unguja,KANDWI,,,2016,7,7_2016,20.07.2016,20/07/2016,46,4,KANDWI,ZIWA JIKE,ZIWA JIKE,LAKE,pond,POND,pond,pond,,temporary,temp,temporary,temporary,0,,,,NA,NA,,,,,,,,,,YES,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,93,40,3,2,1,7.7,2.2,2.5,NA,55,43,NA,4,0,NA,7.3,0,NA,75,50,NA,1,3,NA,1.3,6,NA,113,50,NA,5,1,NA,4.4,2,NA,115,50,NA,10,0,NA,8.7,0,77,91,50,3,2,0,3.9,2.2,0,943,39,3.472222222,218,5,6.060606061,165,10,3.680981595,165,10,3.2,125,4,4.081632653,98,4,3.488372093,172,6
3019,,Ziwa Jike_01.02.2016,Ziwa Jike,498934,Unguja,KANDWI,,,2016,2,2_2016,01.02.2016,01/02/2016,43,3,KANDWI,ZIWA JIKE,ZIWA JIKE,DAM,pond,POND,pond,pond,,temporary,temp,temporary,temporary,0,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,93,40,3,2,1,7.7,2.2,2.5,NA,55,43,NA,4,0,NA,7.3,0,NA,75,50,NA,1,3,NA,1.3,6,NA,113,50,NA,5,1,NA,4.4,2,NA,115,50,NA,10,0,NA,8.7,0,77,91,50,3,2,0,3.9,2.2,0,943,39,3.472222222,218,5,6.060606061,165,10,3.680981595,165,10,3.2,125,4,4.081632653,98,4,3.488372093,172,6
3018,,Ziwa Jike_10.09.2015,Ziwa Jike,498934,Unguja,KANDWI,,,2015,9,9_2015,10.09.2015,10/09/2015,38,2,KANDWI,ZIWA JIKE,ZIWA JIKE,DAM,pond,POND,pond,pond,,temporary,temp,temporary,temporary,0,,,,NA,NA,,,,,,,SITE DRIED,y,y,YES,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Rainy,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,93,40,3,2,1,7.7,2.2,2.5,NA,55,43,NA,4,0,NA,7.3,0,NA,75,50,NA,1,3,NA,1.3,6,NA,113,50,NA,5,1,NA,4.4,2,NA,115,50,NA,10,0,NA,8.7,0,77,91,50,3,2,0,3.9,2.2,0,943,39,3.472222222,218,5,6.060606061,165,10,3.680981595,165,10,3.2,125,4,4.081632653,98,4,3.488372093,172,6
3017,,Ziwa Jike_09.03.2015,Ziwa Jike,498934,Unguja,KANDWI,,,2015,3,3_2015,09.03.2015,09/03/2015,32,1,KANDWI,ZIWA JIKE,ZIWA JIKE,LAKE,pond,POND,pond,pond,,temporary,temp,temporary,temporary,0,,,,NA,NA,,,,,,,,,,NO,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,232.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,93,40,3,2,1,7.7,2.2,2.5,NA,55,43,NA,4,0,NA,7.3,0,NA,75,50,NA,1,3,NA,1.3,6,NA,113,50,NA,5,1,NA,4.4,2,NA,115,50,NA,10,0,NA,8.7,0,77,91,50,3,2,0,3.9,2.2,0,943,39,3.472222222,218,5,6.060606061,165,10,3.680981595,165,10,3.2,125,4,4.081632653,98,4,3.488372093,172,6
