orig_row_rec,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,include,Year,month,niclo_by_site,Date_ed,month_survey_order,Visit,Shname,Wbtype,wbtype_fin,Wbtype2_ed,no_collected,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_all_genera,pres_non_bulinids,Infsnails,Infsnails_no,niclo_order,niclo_visit,Date_appl_ed,sprayed_but_no_bul,sprayed_when_Bul_presy,sprayed_when_Bul_presn,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip
2845,Mazizini (Kiwanja Cha Mpira),384829,Unguja,DONGE MCHANGANI,,2011,11,,24/11/2011,1,1,DONGE MCHANGANI,TEMP POND,pond,temporary,63,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,399.2
2846,Mazizini (Kiwanja Cha Mpira),384829,Unguja,DONGE MCHANGANI,,2012,6,,19/06/2012,4,2,DONGE MCHANGANI,DAM,pond,temporary,64,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,14.5
2707,Mbalungini Mpungani A,498896,Unguja,BANDAMAJI,,2014,6,,26/06/2014,23,1,BANDAMAJI,POND,pond,temporary,28,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,22.5
2716,Mbalungini Mpungani B,498897,Unguja,BANDAMAJI,,2014,6,,26/06/2014,23,1,BANDAMAJI,POND,pond,temporary,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,22.5
2316,Mbiliwili,382710,Pemba,VITONGOJI,,2011,12,,08/12/2011,2,1,VITONGOJI,POND,zlarge pond,temporary,19,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,103.1
2317,Mbiliwili,382710,Pemba,VITONGOJI,,2012,9,,20/09/2012,7,2,VITONGOJI,RICE PADDY,zlarge pond,temporary,41,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,67.7
498,Mboje,382711,Pemba,KANGAGANI,,2011,11,,27/11/2011,1,1,KANGAGANI,POND,pond,permanent,103,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,399.2
3502,Mfenesini,498900,Unguja,MTOPEPO,,2016,3,,29/03/2016,44,5,MTOPEPO,RIVER,river,permanent,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,No spraying,,225.5
3504,Mfenesini,498900,Unguja,MTOPEPO,,2016,12,,07/12/2016,51,7,MTOPEPO,RIVER,river,permanent,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,182
2856,Mfenesini (Mwembe Kiti),384830,Unguja,DONGE MCHANGANI,,2011,11,,24/11/2011,1,1,DONGE MCHANGANI,TEMP POND,pond,temporary,53,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,399.2
2857,Mfenesini (Mwembe Kiti),384830,Unguja,DONGE MCHANGANI,,2012,6,,19/06/2012,4,2,DONGE MCHANGANI,RIVER,pond,temporary,155,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,14.5
852,Mkojani A,382723,Pemba,KISIWANI,,2012,1,,06/01/2012,3,2,KISIWANI,STREAM,stream,temporary,389,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,22.2
3511,Mpakani,498905,Unguja,MTOPEPO,,2016,12,,13/12/2016,51,7,MTOPEPO,POND,river,permanent,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,182
3537,Msikiti Ulozama,498906,Unguja,NYERERE,,2011,11,,30/11/2011,1,1,NYERERE,POND,pond,permanent,,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,399.2
3544,Msikiti Ulozama,498906,Unguja,NYERERE,,2015,11,,06/11/2015,40,8,NYERERE,DAM,pond,permanent,,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,274.8
3516,Msikitini,498907,Unguja,MTOPEPO,,2016,3,,30/03/2016,44,5,MTOPEPO,RIVER,river,permanent,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,No spraying,,225.5
3518,Msikitini,498907,Unguja,MTOPEPO,,2016,12,,08/12/2016,51,7,MTOPEPO,DAM,river,permanent,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,182
3057,Mto Kwa Hamida,384833,Unguja,KIANGA,,2012,9,,10/09/2012,7,1,KIANGA,RIVER,stream,temporary,11,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,67.7
3059,Mto Kwa Hamida,384833,Unguja,KIANGA,,2013,2,,04/02/2013,12,3,KIANGA,RIVER,stream,temporary,0,1,0,1,0,0,1,1,0,0,0,0,0,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,0
3313,Mto Mapacha,498909,Unguja,KINYASINI,,2014,7,,09/07/2014,24,1,KINYASINI,RIVER,pond,permanent,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,48.4
2868,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2012,9,,10/09/2012,7,3,DONGE MCHANGANI,DAM,stream,temporary,2,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,67.7
2972,Mtwango Bwawani B,498914,Unguja,JUMBI,,2012,6,,21/06/2012,4,2,JUMBI,RIVER,zlarge pond,permanent,33,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,14.5
1516,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2011,12,,22/12/2011,2,1,MKANYAGENI,STREAM,stream,temporary,33,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,103.1
2410,Muwau,382734,Pemba,VITONGOJI,,2011,12,,15/12/2011,2,1,VITONGOJI,POND,zlarge pond,temporary,16,1,1,1,0,0,0,0,1,0,0,0,0,2,1,1,2,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,103.1
2724,Mwanamanju,384837,Unguja,BANDAMAJI,,2012,6,,04/06/2012,4,2,BANDAMAJI,RIVER,stream,permanent,18,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,14.5
2725,Mwanamanju,384837,Unguja,BANDAMAJI,,2012,6,,06/06/2012,4,3,BANDAMAJI,RIVER,stream,permanent,18,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,14.5
2729,Mwanamanju,384837,Unguja,BANDAMAJI,,2014,6,,27/06/2014,23,7,BANDAMAJI,RIVER,stream,permanent,16,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,22.5
2738,Mwanamanju B,498917,Unguja,BANDAMAJI,,2014,6,,27/06/2014,23,1,BANDAMAJI,RIVER,stream,temporary,45,1,1,0,0,0,1,1,0,0,0,0,0,3,1,1,1,,,,,0,1,0,0,,,,,,,,,,,,,,22.5
2747,Mwanamanju Kidarajani,498918,Unguja,BANDAMAJI,,2014,6,,27/06/2014,23,1,BANDAMAJI,RIVER,stream,permanent,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,22.5
756,Mwanambale,382735,Pemba,KINOWE,,2012,9,,30/09/2012,7,2,KINOWE,RICE PADDY,rice/stream,permanent,1,1,0,0,0,0,0,0,1,0,0,0,,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,67.7
2877,Mwananyota Ndogo,384838,Unguja,DONGE MCHANGANI,,2012,6,,19/06/2012,4,2,DONGE MCHANGANI,POND,pond,temporary,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,14.5
3548,Mwantenga A,384839,Unguja,NYERERE,,2011,11,,30/11/2011,1,1,NYERERE,POND,zlarge pond,temporary,,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,399.2
3552,Mwantenga A,384839,Unguja,NYERERE,,2013,8,,05/08/2013,15,5,NYERERE,POND,zlarge pond,temporary,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,17.7
3554,Mwantenga A,384839,Unguja,NYERERE,,2015,5,,04/05/2015,34,7,NYERERE,DAM,zlarge pond,temporary,,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,496.3
3561,Mwantenga B,384840,Unguja,NYERERE,,2013,8,,05/08/2013,15,3,NYERERE,POND,zlarge pond,temporary,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,17.7
3567,Mwantenga B,384840,Unguja,NYERERE,,2016,12,,02/12/2016,51,9,NYERERE,LAKE,zlarge pond,temporary,,1,0,1,0,0,0,1,1,0,0,0,0,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,182
2888,Mwanynota Kubwa,384841,Unguja,DONGE MCHANGANI,,2011,11,,24/11/2011,1,1,DONGE MCHANGANI,POND,pond,temporary,,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,399.2
3527,Mwanzo,498919,Unguja,MTOPEPO,,2016,3,,29/03/2016,44,9,MTOPEPO,RIVER,river,permanent,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,No spraying,,225.5
3529,Mwanzo,498919,Unguja,MTOPEPO,,2016,12,,07/12/2016,51,11,MTOPEPO,RIVER,river,permanent,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,182
3530,Mwisho,498921,Unguja,MTOPEPO,,2014,9,,01/09/2014,26,1,MTOPEPO,STREAM,river,permanent,,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,73.6
3532,Mwisho,498921,Unguja,MTOPEPO,,2015,4,,30/04/2015,33,3,MTOPEPO,RIVER,river,permanent,,1,0,1,0,0,1,1,0,0,0,0,1,4,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,134.3
3536,Mwisho,498921,Unguja,MTOPEPO,,2016,12,,13/12/2016,51,7,MTOPEPO,RIVER,river,permanent,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,182
2929,Mzambarau Mchele,384842,Unguja,JENDELE,,2012,6,,21/06/2012,4,1,JENDELE,DAM,pond,temporary,75,1,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,14.5
1899,Ndunundu,382738,Pemba,PIKI,,2012,1,,03/01/2012,3,1,PIKI,STREAM,rice/stream,permanent,39,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,22.2
3573,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,2015,5,,05/05/2015,34,6,NYERERE,LAKE,pond,permanent,,1,0,1,0,0,0,1,0,0,0,0,1,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,496.3
3577,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,2016,12,,05/12/2016,51,10,NYERERE,LAKE,pond,permanent,,1,0,1,0,0,1,1,1,0,0,0,0,4,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,182
1270,Pangani,382745,Pemba,MBUZINI,,2014,1,,29/01/2014,19,8,MBUZINI,POND,pond,permanent,,1,0,1,0,0,0,0,1,0,0,0,1,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,0.3
2938,Pokezini,498922,Unguja,JENDELE,,2011,11,,22/11/2011,1,1,JENDELE,STREAM,stream,temporary,,1,0,1,0,0,0,1,0,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,399.2
2755,Rice Fields,498834,Unguja,BANDAMAJI,no,2014,6,,25/06/2014,23,1,BANDAMAJI,POND,pond,permanent,1,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,22.5
245,Selem,382747,Pemba,FINYA,,2016,8,,15/08/2016,47,18,FINYA,RICE PADDY,stream,permanent,10,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,128.5
3344,Shimo La Makame (Bamba),498928,Unguja,KINYASINI,,2014,7,,03/07/2014,24,3,KINYASINI,POND,pond,temporary,39,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,48.4
249,Tosa,382752,Pemba,FINYA,,2011,12,,21/12/2011,2,1,FINYA,STREAM,stream,temporary,114,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,103.1
2429,Ziwa Kichanje,382754,Pemba,VITONGOJI,,2012,9,,20/09/2012,7,1,VITONGOJI,RICE PADDY,zlarge pond,permanent,4,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,67.7
598,Ziwa La Kati,382756,Pemba,KANGAGANI,,2011,12,,07/12/2011,2,1,KANGAGANI,POND,zlarge pond,temporary,1,1,1,1,0,0,0,0,1,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,103.1
634,Ziwa La Pwani,382759,Pemba,KANGAGANI,,2011,12,,07/12/2011,2,1,KANGAGANI,POND,zlarge pond,permanent,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,103.1
639,Ziwa La Pwani,382759,Pemba,KANGAGANI,,2013,8,,14/08/2013,15,6,KANGAGANI,"POND, RICE PADDY",zlarge pond,permanent,,1,0,1,0,0,0,0,1,0,0,0,,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,17.7
640,Ziwa La Pwani,382759,Pemba,KANGAGANI,,2013,9,,21/09/2013,16,7,KANGAGANI,"POND, RICE PADDY",zlarge pond,permanent,,1,0,1,0,0,0,0,1,0,0,0,0,2,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,19.4
3361,Ziwani A (Mrogoro),384846,Unguja,KINYASINI,,2011,11,,16/11/2011,1,1,KINYASINI,POND,zlarge pond,temporary,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,399.2
3362,Ziwani A (Mrogoro),384846,Unguja,KINYASINI,,2012,6,,04/06/2012,4,2,KINYASINI,LAKE,zlarge pond,temporary,4,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,14.5
3363,Ziwani A (Mrogoro),384846,Unguja,KINYASINI,,2012,8,,30/08/2012,6,3,KINYASINI,DAM,zlarge pond,temporary,190,1,1,0,0,0,1,1,0,0,0,0,1,4,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,29.8
3367,Ziwani A (Mrogoro),384846,Unguja,KINYASINI,,2014,7,,10/07/2014,24,7,KINYASINI,POND,zlarge pond,temporary,1,1,1,1,0,0,1,1,0,0,0,0,0,3,1,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,48.4
3382,Ziwani B (Eneo Jipya),384847,Unguja,KINYASINI,,2012,8,,30/08/2012,6,2,KINYASINI,LAKE,zlarge pond,temporary,208,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0,0,0,0,0,0,,,,,,,0,,,29.8
3384,Ziwani B (Eneo Jipya),384847,Unguja,KINYASINI,,2014,7,,10/07/2014,24,4,KINYASINI,POND,zlarge pond,temporary,43,1,1,1,0,0,0,1,0,0,0,0,0,2,1,1,10,,,,,0,1,0,0,,,,,,,,,,,,,,48.4
3081,Abdalla Said - Shuweni,384801,Unguja,KINYASINI,,2013,2,,04/02/2013,12,4,KINYASINI,POND,pond,temporary,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,9,1,04/02/2013,,1,0,1,1,1,0,0,0,1,,,7,12:07:00,12:00,4,,date of niclosamide was blank- added from survey date,0
3082,Abdalla Said - Shuweni,384801,Unguja,KINYASINI,,2013,8,,28/08/2013,15,5,KINYASINI,RIVER,pond,temporary,2,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,12,2,28/08/2013,,1,0,1,1,0,0,1,0,,,20,65,11:55:00,10:50,4,,date of niclosamide was blank- added from survey date,17.7
3085,Abdalla Said - Shuweni,384801,Unguja,KINYASINI,,2014,11,,17/11/2014,28,8,KINYASINI,RIVER,pond,temporary,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,3,17/11/2014,,1,0,1,1,0,0,1,0,,,25,45,45 min,11:20,4,,date of niclosamide was blank- added from survey date,284.4
3087,Abdalla Said - Shuweni,384801,Unguja,KINYASINI,,2015,5,o,11/05/2015,34,10,KINYASINI,RIVER,pond,temporary,3,1,1,0,0,0,1,1,0,0,0,0,1,4,1,0,0,29,4,11/05/2015,,1,0,1,1,1,0,0,0,2,,16,20,20 min,11:05,4,,date of niclosamide was blank- added from survey date,496.3
3091,Abdalla Said - Shuweni,384801,Unguja,KINYASINI,,2016,8,o,04/08/2016,47,14,KINYASINI,RIVER,pond,temporary,45,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,42,8,04/08/2016,,1,0,1,1,0,1,0,0,4,,640,60,1 hr,11:25,3,,date of niclosamide was blank- added from survey date,128.5
3092,Abdalla Said - Shuweni,384801,Unguja,KINYASINI,,2016,10,y,27/10/2016,49,15,KINYASINI,DAM,pond,temporary,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,9,27/10/2016,,1,0,1,1,0,1,0,0,2,,160,,,20 min,3,,date of niclosamide was blank- added from survey date,20
3094,Arena,498867,Unguja,KINYASINI,,2015,7,o,01/07/2015,36,1,KINYASINI,RIVER,stream,permanent,9,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,31,1,01/07/2015,,1,0,1,1,1,0,0,0,1,,8,5,5 min,12:10,3,,date of niclosamide was blank- added from survey date,43.7
3095,Arena,498867,Unguja,KINYASINI,,2015,8,y,10/08/2015,37,2,KINYASINI,RIVER,stream,permanent,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,32,2,10/08/2015,,1,0,1,1,1,1,0,0,2,,160,10,10 min,11:50,4,,date of niclosamide was blank- added from survey date,57.8
1972,Badala,382625,Pemba,SHUMBA VIAMBONI,,2012,8,o,02/08/2012,6,1,SHUMBA VIAMBONI,RICE PADDY,stream,temporary,28,1,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,3,1,02/08/2012,,1,0,1,1,1,0,0,0,5,,,,,,,,date of niclosamide was blank- added from survey date,29.8
1976,Badala,382625,Pemba,SHUMBA VIAMBONI,,2013,7,o,09/07/2013,14,5,SHUMBA VIAMBONI,"RICE PADDY, STREAM",stream,temporary,24,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,11,2,09/07/2013,,1,0,1,1,1,0,0,0,1,,,12,12 min,12:40:00,1,Used 8 litre hudson sprayer,date of niclosamide was blank- added from survey date,6.1
1980,Badala,382625,Pemba,SHUMBA VIAMBONI,,2014,8,o,09/08/2014,25,9,SHUMBA VIAMBONI,RICE PADDY,stream,temporary,42,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,20,4,09/08/2014,,1,0,1,1,1,0,0,0,3,,,26,26 min,03:01,2,,,44.8
1982,Badala,382625,Pemba,SHUMBA VIAMBONI,,2014,11,y,25/11/2014,28,11,SHUMBA VIAMBONI,RICE PADDY,stream,temporary,14,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,23,6,25/11/2014,,1,0,1,1,1,0,0,0,2,,,13,13 min,12:10,2,,,284.4
1984,Badala,382625,Pemba,SHUMBA VIAMBONI,,2015,8,o,09/08/2015,37,13,SHUMBA VIAMBONI,STREAM,stream,temporary,33,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,32,7,09/08/2015,,1,0,1,1,1,0,0,0,2,,,24,24 min,02:42,,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,57.8
1985,Badala,382625,Pemba,SHUMBA VIAMBONI,,2015,10,y,05/10/2015,39,14,SHUMBA VIAMBONI,RICE PADDY,stream,temporary,15,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,34,8,05/10/2015,,1,0,1,1,1,0,0,0,2,,,26,26 min,11:37,2,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,22.6
1986,Badala,382625,Pemba,SHUMBA VIAMBONI,,2015,12,y,07/12/2015,41,15,SHUMBA VIAMBONI,RICE PADDY,stream,temporary,15,1,1,0,0,0,0,0,1,0,0,0,,2,1,,,36,9,07/12/2015,,1,0,1,1,1,0,0,0,2,,,24,24 min,11:07,2,,mismatch survey and orig niclosamide date format- assume the latter was switched to at some point like other records to MM/DD/YY,162
1987,Badala,382625,Pemba,SHUMBA VIAMBONI,,2016,8,o,09/08/2016,47,16,SHUMBA VIAMBONI,STREAM,stream,temporary,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,42,10,09/08/2016,,1,0,1,1,1,0,0,0,1,,,13,13 min,01:51,1,,,128.5
2149,Biani,382627,Pemba,VITONGOJI,,2012,9,o,17/09/2012,7,2,VITONGOJI,RICE PADDY,zlarge pond,temporary,56,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,4,1,17/09/2012,,1,0,1,1,0,0,1,0,,100,,12,12 min,02:41,,,date of niclosamide was blank- added from survey date,67.7
2153,Biani,382627,Pemba,VITONGOJI,,2013,8,o,25/08/2013,15,6,VITONGOJI,POND,zlarge pond,temporary,51,1,1,1,0,0,0,0,1,0,0,0,0,2,1,,,12,4,25/08/2013,,1,0,1,1,0,0,1,0,,250,2.5,15,15 min,12:14,4,,date of niclosamide was blank- added from survey date,17.7
2157,Biani,382627,Pemba,VITONGOJI,,2014,9,o,17/09/2014,26,10,VITONGOJI,POND,zlarge pond,temporary,23,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,21,6,17/09/2014,,1,0,1,1,0,0,1,0,,100,4,6,6 min,11:52,4,,,73.6
2161,Biani,382627,Pemba,VITONGOJI,,2015,9,o,16/09/2015,38,14,VITONGOJI,POND,zlarge pond,temporary,21,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,33,10,16/09/2015,,1,0,1,1,0,0,1,0,,100,1,6,6 min,11:37,4,,slight mismatch survey and orig niclosamide date- presume returned later for niclosamiding,39
3100,Boma,498836,Unguja,KINYASINI,,2015,5,,11/05/2015,34,1,KINYASINI,RIVER,stream,permanent,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,1,11/05/2015,,1,0,1,1,1,0,0,0,3,,24,20,20 min,13:45,4,,date of niclosamide was blank- added from survey date,496.3
3101,Boma,498836,Unguja,KINYASINI,,2015,8,,24/08/2015,37,2,KINYASINI,RIVER,stream,permanent,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,32,2,24/08/2015,,1,0,1,1,1,0,0,0,4,,320,15,15 min,11:40,3,,date of niclosamide was blank- added from survey date,57.8
3103,Boma,498836,Unguja,KINYASINI,,2016,8,,10/08/2016,47,4,KINYASINI,STREAM,stream,permanent,6,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,42,3,10/08/2016,,1,0,1,1,1,0,0,0,2,,16,20,20 min,11:40,3,,date of niclosamide was blank- added from survey date,128.5
3104,Boma,498836,Unguja,KINYASINI,,2016,11,o,01/11/2016,50,5,KINYASINI,RIVER,stream,permanent,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,4,01/11/2016,,1,0,1,1,0,1,0,0,1,,80,10,10 min,11:05,4,,date of niclosamide was blank- added from survey date,91.5
2,Bonde Dogo,382629,Pemba,FINYA,,2012,8,o,09/08/2012,6,2,FINYA,RICE PADDY,rice/stream,permanent,23,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,3,1,09/08/2012,,1,0,1,1,1,0,0,0,3,24,,,,,,,date of niclosamide was blank- added from survey date,29.8
3,Bonde Dogo,382629,Pemba,FINYA,,2012,10,y,04/10/2012,8,3,FINYA,RICE PADDY,rice/stream,permanent,3,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,5,2,04/10/2012,,1,0,1,1,1,0,0,0,2,,,18,18 min,10:40,,,date of niclosamide was blank- added from survey date,8.7
4,Bonde Dogo,382629,Pemba,FINYA,,2013,1,o,10/01/2013,11,4,FINYA,STREAM,rice/stream,permanent,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,8,3,10/01/2013,,1,0,1,1,1,0,0,0,2,16,,17,17 min,10:40:00,1,,date of niclosamide was blank- added from survey date,103
7,Bonde Dogo,382629,Pemba,FINYA,,2013,9,y,08/09/2013,16,7,FINYA,"RICE PADDY, STREAM",rice/stream,permanent,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,13,5,08/09/2013,,1,0,1,1,1,0,0,0,2,,,24,24 min,11:12,2,,date of niclosamide was blank- added from survey date,19.4
8,Bonde Dogo,382629,Pemba,FINYA,,2014,1,o,08/01/2014,19,8,FINYA,RICE PADDY,rice/stream,permanent,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,6,08/01/2014,,1,0,1,1,1,0,0,0,2,,,24,24 min,10:30,2,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,0.3
10,Bonde Dogo,382629,Pemba,FINYA,,2014,8,o,12/08/2014,25,10,FINYA,STREAM,rice/stream,permanent,21,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,20,8,12/08/2014,,1,0,1,1,1,0,0,0,4,,,50,50 min,10:47,2,,,44.8
13,Bonde Dogo,382629,Pemba,FINYA,,2015,1,y,26/01/2015,30,13,FINYA,RICE PADDY,rice/stream,permanent,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,25,11,26/01/2015,,1,0,1,1,1,0,0,0,2,,,12,12 min,10:51,2,,,19.6
