orig_row_rec,temp_coll_data,comp_key_coll_data,Wbname_fin,EMU_site_irn,Shehia_cleaned,WB.shehia_edited,include,Year,month,month_year,Date.new,Date_ed,month_survey_order,Visit,Island,Shname,Wbname_orig,Wbname_ed,Wbtype,Wbtype_Fiona,Wbadapt_Steffi,wbtype_ed,wbtype_fin,georef_notes,Wbtype2,Wbtype2_Fiona,Wbtype2_Steffi,Wbtype2_ed,Ricecombined_Steffi,lat-long-edited,latitude,longitude,Lati_DD,Longi_DD,Lati_xls,Longi_xls,Lati_orig,Longi_orig,NotesGPS,site_dry,site_dry_ed,Village,time_sampling/time_in,time_sampling/time_out,time_in,time_out,mins_coll,ed_mins_coll,duration,M_time_note,snail_sp_coll_notesM,snail_sp_coll_ed,snail_sp_collected,no_collected,Bulinusspp_Steffi,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,pres_non_bulinids,Notessnail,notes_snails_M,Infsnails,Infsnails_no,Dateshed_new,Dateshed,Notesshed,Numberofcollectors,C1,C2,Notescoll,Alti,W_chem_notes_M,TDS,Temp,PH,Cond,Sal,Oxy,Flow_m/s,Flow_ed,Depth_m,Depth_ed,Wlevel,Wlevel_ed,Seas,Season,mud,sand,gravel,rock,concrete,peat,roots,Notessub,cow,sheep,goat,pig,horse,donkey,camel,Monkey,Ungu,carnivore,waterbird,Othwildan,Noteswian,Lilies,rushes,rice,waterhyacinth,macrophyteweed,palmfronds,sedge,grass,Polygonum,none,Otherveg,Notesveg,Dishes,bathing,Clothes,Carbike,Collectingwater,fording,swimmingplaying,fishing,Ricecult,otherfarming,sanitation,ablution,Otheract,Noteswact,niclo_order,niclo_visit,Date_appl_ed,Date_appl_new,date_application,sprayed_but_no_bul,sprayed_when_Bul_pres,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,N_Duration,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,a.2012,y.1.2012,y.9.2012,a.2013,y.9.2013,a.2014,y.9.2014,a.2015,y.9.2015,a.2016,y.9.2016,a.2017,y.1.2017,y.9.2017,y.1.2018,y.9.2018,y.9.2019,a.2019,monthly_precip
55,,Bora Afya_24.01.2015,Bora Afya,382632,FINYA,,,2015,1,1_2015,24.01.2015,24/01/2015,30,13,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02967,39.77472,-5.02967,39.77472,S 05 01. 780,039 46. 483,S 05.01.780,E 039.46.483,SITE DRIED,y,y,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,155,,,,,,,,,,,,Dry,1,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,19.6
47,,Bora Afya_19.02.2013,Bora Afya,382632,FINYA,,,2013,2,2_2013,19.02.2013,19/02/2013,12,5,Pemba,FINYA,BORA AFYA,BORA AFYA,RICE PADDY,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,1,,-5.02965,39.77485,-5.02965,39.77485,S 05 01. 779,039 46. 491,S 05.01.779,E 039.46.491,SITE DRIED,y,y,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,157,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,0
58,,Bora Afya_06.10.2015,Bora Afya,382632,FINYA,,,2015,10,10_2015,06.10.2015,06/10/2015,39,16,Pemba,FINYA,BORA AFYA,BORA AFYA,STREAM,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02965,39.7747,-5.02965,39.7747,S 05 01. 779,039 46. 482,S 05.01779,E 039.46.482,SITE DRIED,y,y,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,163,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,22.6
53,,Bora Afya_06.10.2014,Bora Afya,382632,FINYA,,,2014,10,10_2014,06.10.2014,06/10/2014,27,11,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02965,39.77468,-5.02965,39.77468,S 05 01. 779,039 46. 481,S 05.01.779,E 039.46.481,,,,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,146,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,1,06/10/2014,06.10.2014,,Y,,y,1,0,0,0,0,,,3,,,,,,,date of niclosamide was blank- added from survey date,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,54.6
48,,Bora Afya_24.07.2013,Bora Afya,382632,FINYA,,,2013,7,7_2013,24.07.2013,24/07/2013,14,6,Pemba,FINYA,BORA AFTYA,BORA AFYA,STREAM,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02963,39.77482,-5.02963,39.77482,S 05 01. 778,039 46. 489,S05.01.778,E039.46.489,,,,MUNDULI,11:00:00,11:07:00,11:00:00,11:07:00,00:07:00,00:07:00,7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,MARYAM KHALFAN ALY,MSANIF OTHMAN,,161,,21.6,27.7,6.4,46.3,0.0,,Still,0,0.5-1,2,Normal,3,High,Rainy,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,6.1
45,,Bora Afya_02.10.2012,Bora Afya,382632,FINYA,,,2012,10,10_2012,02.10.2012,02/10/2012,8,3,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02963,39.7748,-5.02963,39.7748,S 05 01. 778,039 46. 488,S 05.01.778,E 039.46.488,,,,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,159,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,8.7
49,,Bora Afya_08.09.2013,Bora Afya,382632,FINYA,,,2013,9,9_2013,08.09.2013,08/09/2013,16,7,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02963,39.77475,-5.02963,39.77475,S 05 01. 778,039 46. 485,S 05 01. 778,E 039 46.485,,,,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,175,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,19.4
62,,Bora Afya_04.12.2016,Bora Afya,382632,FINYA,,,2016,12,12_2016,04.12.2016,04/12/2016,51,20,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02963,39.77472,-5.02963,39.77472,S 05 01. 778,039 46. 483,S 05.01.778,E 039.46.483,SITE DRIED,y,y,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,146,,,,,,,,,,,,Dry,1,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,182
44,,Bora Afya_24.09.2012,Bora Afya,382632,FINYA,,,2012,9,9_2012,24.09.2012,24/09/2012,7,2,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02963,39.7747,-5.02963,39.7747,S 05 01. 778,039 46. 482,05 01.778,039 46.482,,,,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,169,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,67.7
50,,Bora Afya_06.01.2014,Bora Afya,382632,FINYA,,,2014,1,1_2014,06.01.2014,06/01/2014,19,8,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02962,39.77478,-5.02962,39.77478,S 05 01. 777,039 46. 487,S 05.01.777,E 039.46.487,,,,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,149,,,,,,,,,,,,Dry,1,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,0.3
59,,Bora Afya_12.12.2015,Bora Afya,382632,FINYA,,,2015,12,12_2015,12.12.2015,12/12/2015,41,17,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02962,39.77473,-5.02962,39.77473,S 05 01. 777,039 46. 484,S 05.01.777,E 039.46.484,,,,MUNDULI,12:07 PM,12:14:30 PM,12:07:00,12:14:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,,,,152,,20.2,,9.5,43.3,0.0,,Still,0,0.5-1,2,Low,2,High,,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,162
57,,Bora Afya_16.08.2015,Bora Afya,382632,FINYA,,,2015,8,8_2015,16.08.2015,16/08/2015,37,15,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02962,39.7747,-5.02962,39.7747,S 05 01. 777,039 46. 482,S 05.01.777,E 039.46.482,,,,MUNDULI,1:08 PM,1:15:30 PM,13:08:00,13:15:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,162,,37.0,,9.8,78.2,0.0,,Still,0,0.5-1,2,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,57.8
46,,Bora Afya_10.01.2013,Bora Afya,382632,FINYA,,,2013,1,1_2013,10.01.2013,10/01/2013,11,4,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.02962,39.77465,-5.02962,39.77465,S 05 01. 777,039 46. 479,S 05.01.777,E 039.46.479,SITE DRIED,y,y,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,153,,,,,,,,,,,,Dry,1,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,103
60,,Bora Afya_15.08.2016,Bora Afya,382632,FINYA,,,2016,8,8_2016,15.08.2016,15/08/2016,47,18,Pemba,FINYA,BORA  AFYA,BORA AFYA,RICE PADDY,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,1,,-5.0296,39.77477,-5.0296,39.77477,S 05 01. 776,039 46. 486,S 05.01.776,E 039.46.486,SITE DRIED,y,y,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,98,,,,,,,,,,,,Dry,1,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,128.5
61,,Bora Afya_11.10.2016,Bora Afya,382632,FINYA,,,2016,10,10_2016,11.10.2016,11/10/2016,49,19,Pemba,FINYA,BORA AFYA,BORA AFYA,POND,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,y,-5.02958,39.7747,-5.02958,39.6747,S 05 01. 775,039 40. 482,S 05.01.775,E 039.40.482,SITE DRIED,y,y,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,129,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,20
63,,Bora Afya_16.01.2017,Bora Afya,382632,FINYA,,,2017,1,1_2017,16.01.2017,16/01/2017,52,21,Pemba,FINYA,BORA AFYA,BORA AFYA,RICE PADDY,,STREAM,zlarge pond,zlarge pond,,temporary,,temporary,temporary,1,,-5.02955,39.77468,-5.02955,39.77468,S 05 01. 773,039 46. 481,S 05.01.773,E 039.46.481,SITE DRIED,y,y,MUNDULI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,167,,,,,,,,,,,,Dry,1,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,0
291,,Chomvu Gambwa_18.10.2012,Chomvu Gambwa,382635,KANGAGANI,,,2012,10,10_2012,18.10.2012,18/10/2012,8,2,Pemba,KANGAGANI,CHOMVU GAMBWA,CHOMVU GAMBWA,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.16798,39.82757,-5.16798,39.82757,S 05 10. 079,039 49. 654,S 05.10.079,E 039.49.654,,,,MAJENZI,2:30:00 PM,2:37:33 PM,14:30:00,14:37:33,00:07:33,00:07:33,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,,,,51,,234.0,34.8,,482.0,0.2,,Still,0,<0.5,1,Low,2,Low,Rainy,1,0,0,0,0,0,0,Mud,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,rushes,0,1,0,0,0,0,0,0,0,0,0,0,,washing_bathing,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,8.7
293,,Chomvu Gambwa_13.03.2013,Chomvu Gambwa,382635,KANGAGANI,,,2013,3,3_2013,13.03.2013,13/03/2013,13,4,Pemba,KANGAGANI,CHOVU GAMBWA,CHOMVU GAMBWA,RICE PADDY,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,1,,-5.16797,39.8276,-5.16797,39.8276,S 05 10. 078,039 49. 656,S 05.10.078,E 039.49.656,,,,MAJENZI,11:10:00,11:25:00,11:10:00,11:25:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,,,12,,320.0,37.7,8.9,659.0,0.4,,0.5-1m/s,2,<0.5,1,Dry,1,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,314.8
296,,Chomvu Gambwa_04.02.2014,Chomvu Gambwa,382635,KANGAGANI,,,2014,2,2_2014,04.02.2014,04/02/2014,20,7,Pemba,KANGAGANI,CHOVU GAMBWA,CHOMVU GAMBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,temporary,temporary,0,,-5.16797,39.82755,-5.16797,39.82755,S 05 10. 078,039 49. 653,S 05.10.078,039.49.653,,,,MAJENZI,1:18 PM,1:25 PM,13:18:00,13:25:00,00:07:00,00:07:00,7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,22,,81.5,34.8,0.5,176.4,0.1,,Still,0,<0.5,1,Dry,1,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,1,1,1,1,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,108.2
303,,Chomvu Gambwa_04.11.2015,Chomvu Gambwa,382635,KANGAGANI,,,2015,11,11_2015,04.11.2015,04/11/2015,40,14,Pemba,KANGAGANI,CHOVUGAMBWA,CHOMVU GAMBWA,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.16795,39.82758,-5.16795,39.82758,S 05 10. 077,039 49. 655,S 05.10.077,E 039.49.655,SITE DRIED,y,y,MAJENZI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,25,,,,,,,,,,,,Dry,1,High,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,274.8
297,,Chomvu Gambwa_16.03.2014,Chomvu Gambwa,382635,KANGAGANI,,,2014,3,3_2014,16.03.2014,16/03/2014,21,8,Pemba,KANGAGANI,CHOMVU GAMBWA,CHOMVU GAMBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,temporary,temporary,0,,-5.16795,39.82757,-5.16795,39.82757,S 05 10. 077,039 49. 654,S 05.10.077,E 039.49.654,,,,MAJENZI,2:01 PM,2:08:30 PM,14:01:00,14:08:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,39,,61.5,34.3,12.1,129.1,0.1,,Still,0,,,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,0,1,0,1,1,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,232.8
292,,Chomvu Gambwa_29.01.2013,Chomvu Gambwa,382635,KANGAGANI,,,2013,1,1_2013,29.01.2013,29/01/2013,11,3,Pemba,KANGAGANI,CHOMVU GAMBWA,CHOMVU GAMBWA,RICE PADDY,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,1,,-5.16792,39.82763,-5.16792,39.82763,S 05 10. 075,039 49. 658,S 05.10.075,E 039.49.658,,,,MAJENZI,10:15:00,10:22:000 am,10:15:00,10:22:00,00:07:00,00:07:00,7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,28,,150.6,30.2,8.1,313.0,0.1,,Still,0,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,0,0,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,103
304,,Chomvu Gambwa_05.09.2016,Chomvu Gambwa,382635,KANGAGANI,,,2016,9,9_2016,05.09.2016,05/09/2016,48,14,Pemba,KANGAGANI,CHOVU GAMBWA,CHOMVU GAMBWA,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.16792,39.82762,-5.16792,39.82762,S 05 10. 075,039 49. 657,S 05.10.075,E 039.49.657,,,,MAJENZI,9:47 AM,9:54:30 AM,09:47:00,09:54:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,26,,207.0,28.3,9.0,415.0,,,Still,0,0.5-1,2,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,1,,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,59.3
299,,Chomvu Gambwa_12.11.2014,Chomvu Gambwa,382635,KANGAGANI,,,2014,11,11_2014,12.11.2014,12/11/2014,28,10,Pemba,KANGAGANI,CHOVU GAMBWA,CHOMVU GAMBWA,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.16792,39.8276,-5.16792,39.8276,S 05 10. 075,039 49. 656,S 05.10.075,E 039.49.656,,,,MAJENZI,1:07 PM,1:14:30 PM,13:07:00,13:14:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,45,,74.3,33.1,12.1,156.1,0.1,,Still,0,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,284.4
295,,Chomvu Gambwa_29.09.2013,Chomvu Gambwa,382635,KANGAGANI,,,2013,9,9_2013,29.09.2013,29/09/2013,16,6,Pemba,KANGAGANI,CHOVU GAMBWA,CHOMVU GAMBWA,"POND, RICE PADDY",,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,1,,-5.16792,39.82757,-5.16792,39.82757,S 05 10. 075,039 49. 654,S 05 10. 075,E 039 49.654,,,,MAJENZI,13:10:00,01:17 30 PM,13:10:00,13:17:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,MSANIF OTHMAN MASOUD,AYOUB ABEID AYOUB,,20,,230.0,36.1,10.1,476.0,0.2,,Still,0,,,Dry,1,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,19.4
301,,Chomvu Gambwa_16.02.2015,Chomvu Gambwa,382635,KANGAGANI,,,2015,2,2_2015,16.02.2015,16/02/2015,31,12,Pemba,KANGAGANI,CHOMVU GAMBWA,CHOMVU GAMBWA,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.16792,39.8275,-5.16792,39.8275,S 05 10. 075,039 49. 650,S 05.10.075,E 039.49.650,SITE DRIED,y,y,MAJENZI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,78,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,11
